Verb-Subject,Selectional_Association
"('drive', 'person')",-0.018219769070494357
"('sit', 'player')",-0.02951629710561207
"('stand', 'goat')",0.005644272592313535
"('pull', 'girl')",0.018433186322801328
"('gallop', 'animal')",0.2112131542390618
"('hug', 'child')",0.01728900064626772
"('play', 'family')",0.00022753683959036189
"('fill', 'man')",-0.01512065540363599
"('jump', 'child')",-0.009038629438935636
"('drive', 'woman')",-0.030735496146039452
"('paint', 'hand')",0.21055337590611872
"('jump', 'friend')",0.04979721850402542
"('look', 'dog')",-0.019068936544532934
"('hang', 'monkey')",0.15936375426877647
"('climb', 'child')",0.07298680763875662
"('kayak', 'person')",0.6227223720691243
"('drape', 'flag')",1.0
"('coach', 'player')",1.0163543627797498
"('clean', 'man')",0.3879824348760211
"('look', 'artist')",0.07363545928328354
"('cross', 'cloud')",0.05596431557843499
"('transport', 'barge')",1.0
"('wave', 'player')",-0.03681353279608579
"('collect', 'bee')",0.5253733507269939
"('walk', 'coach')",-0.00649614100894332
"('walk', 'animal')",-0.01165409002730711
"('lay', 'cat')",0.09894273852723307
"('ripen', 'tomato')",0.33162557306114493
"('push', 'nurse')",0.2768665071289968
"('pass', 'boat')",0.007172314550500603
"('smile', 'girl')",0.12242562180870838
"('smell', 'woman')",0.6227946653816746
"('cheer', 'fan')",0.4196470105416939
"('walk', 'beach')",0.004062660683982076
"('show', 'fan')",0.19270959413895802
"('sit', 'boat')",-0.01036783689019485
"('present', 'person')",0.02830273941827366
"('walk', 'dog')",-0.03965721965074806
"('dunk', 'player')",1.0
"('pose', 'competitor')",0.05523281167567702
"('shake', 'woman')",0.008275718103693043
"('lie', 'leopard')",0.003682458135358004
"('hold', 'athlete')",-0.0029910877085053108
"('pet', 'man')",0.5280405387557877
"('prepare', 'person')",-0.04922209293377332
"('cuddle', 'couple')",1.0
"('hug', 'friend')",0.058649780928379476
"('ride', 'actor')",0.020389009679745478
"('raise', 'man')",0.22362058728076445
"('form', 'hand')",1.0
"('smile', 'player')",0.3482899698712675
"('feed', 'mother')",0.10097863077977844
"('lie', 'player')",-0.029810515964345766
"('blow', 'girl')",0.15121795766476154
"('kiss', 'mother')",0.05411501415432456
"('sunbathe', 'person')",0.5312812273207498
"('pose', 'comedian')",0.06878453842569524
"('stand', 'surfer')",0.006828263821862033
"('attend', 'player')",-0.014369516690027291
"('walk', 'cat')",-0.0060601170728860065
"('lay', 'couple')",0.005231072450996745
"('dance', 'girl')",0.05310413012855563
"('choose', 'girl')",0.004503659435955206
"('take', 'hand')",0.2311981937992562
"('put', 'woman')",0.060225570789234975
"('open', 'girl')",0.18147827543409534
"('stand', 'boat')",-0.012632390540462071
"('pour', 'honey')",0.2470302772355701
"('blow', 'woman')",0.038242773347896365
"('lay', 'baby')",0.05839878000163564
"('arrive', 'passenger')",0.06343887455112926
"('post', 'person')",1.0
"('balance', 'man')",0.3913700298829021
"('sit', 'stork')",0.00214963074495459
"('sit', 'species')",-0.005355469410044465
"('swim', 'dolphin')",0.049224796042499935
"('close', 'person')",0.1192563855104895
"('pour', 'woman')",0.027769196239394764
"('struggle', 'player')",0.9005644555929831
"('look', 'coach')",0.09079975684731662
"('hit', 'car')",0.00872568062218515
"('talk', 'actor')",0.020602967280613806
"('park', 'motorcycle')",0.5627815864891367
"('hold', 'businessman')",-0.00332599293956633
"('draw', 'hand')",0.5405829950144817
"('speed', 'car')",0.6845543763910462
"('saw', 'person')",0.8905990692362863
"('smile', 'bride')",0.06237113930997208
"('wave', 'woman')",-0.06446593136156172
"('speak', 'person')",-0.008207046941106603
"('carry', 'boy')",-0.012490097946594976
"('show', 'tree')",0.09057846103580112
"('observe', 'player')",1.0
"('parade', 'child')",1.0
"('run', 'water')",0.01707258622896809
"('block', 'car')",0.22167123679995773
"('cast', 'actor')",0.5506293582201761
"('set', 'sun')",0.7669761200266889
"('attend', 'actor')",0.4287530955081077
"('arrive', 'bride')",0.028847789693632435
"('play', 'beach')",0.020393527435929207
"('jog', 'girl')",-0.04804615955679084
"('stand', 'cow')",0.01806545748946301
"('leap', 'person')",0.05292617830778456
"('kayak', 'woman')",0.34323269737463413
"('be', 'actor')",0.42487792931134266
"('gather', 'cloud')",0.044152120432009966
"('catch', 'dog')",0.049282395946919154
"('cross', 'businessman')",0.012606352066249077
"('stream', 'sun')",1.0
"('flip', 'woman')",0.7759718327327878
"('admire', 'woman')",0.0010870062179572427
"('seat', 'couple')",0.5273192875846135
"('enter', 'person')",0.18000932543125892
"('order', 'person')",1.0
"('stretch', 'man')",-0.06330879510652505
"('trim', 'man')",1.0
"('run', 'wolf')",0.019452907206323714
"('leap', 'player')",0.055080519099169965
"('lift', 'woman')",0.004886154519648274
"('decorate', 'girl')",0.3387391871503089
"('dye', 'person')",1.0
"('sprinkle', 'tractor')",1.0
"('sit', 'bee')",0.0003679382754518192
"('put', 'girl')",-0.028046603694020206
"('look', 'doctor')",0.01678189493921563
"('push', 'woman')",-0.012379620772958259
"('sleep', 'person')",-0.060176763881894635
"('jump', 'footballer')",0.017233192049983487
"('practice', 'player')",0.9834088444129355
"('kiss', 'actor')",0.04370131784270419
"('sit', 'bear')",0.002781430932110987
"('raise', 'hand')",0.35551538840698177
"('chop', 'woman')",0.012541329157532673
"('help', 'man')",0.13332855313471198
"('comb', 'girl')",0.6768920685133465
"('laugh', 'player')",0.04356248280118998
"('climb', 'boy')",0.15257254484798285
"('dance', 'family')",0.046935952924711144
"('clear', 'man')",0.4331991238791288
"('plough', 'farmer')",0.589096944058551
"('kick', 'girl')",-0.010675047336066123
"('burn', 'candle')",0.1495508331712278
"('sleep', 'man')",0.2892268222480201
"('chase', 'athlete')",0.41754228552591555
"('pet', 'woman')",0.3434939576546158
"('wear', 'person')",-0.03739618707639322
"('drive', 'girl')",-0.013423703715058088
"('gush', 'water')",1.0
"('rest', 'girl')",-0.04300517832718575
"('check', 'doctor')",0.3197365916637192
"('smile', 'woman')",0.13587648979667974
"('work', 'person')",0.6011759832302562
"('pour', 'water')",0.39374027353991026
"('head', 'footballer')",0.05948861537611824
"('rush', 'person')",0.07779836892033899
"('wear', 'girl')",0.40722175982175224
"('hug', 'mother')",0.3410859785844022
"('sail', 'person')",-0.020217787440565616
"('sit', 'train')",-0.0031429742566649126
"('lie', 'friend')",0.002137462252128217
"('move', 'grass')",0.0978771621206372
"('greet', 'coach')",0.2159226752043944
"('look', 'bride')",-0.008411560327684234
"('talk', 'man')",0.1742722311260497
"('dock', 'boat')",0.6051779332353631
"('exit', 'person')",0.006220425301195042
"('warm', 'player')",0.45866450665146036
"('intercept', 'player')",0.28958515204886714
"('look', 'species')",0.006870523830477054
"('feed', 'girl')",0.008227473062539008
"('stand', 'bear')",0.015680684495544637
"('hold', 'student')",0.006185500995339567
"('brush', 'girl')",0.7639084827371905
"('shine', 'sun')",0.6118180427862078
"('sit', 'tourist')",0.006298041312805678
"('lead', 'person')",0.9152569558597742
"('fetch', 'dog')",0.8964667047388156
"('use', 'hand')",0.1173604285638647
"('moor', 'yacht')",0.009324204844930203
"('float', 'swan')",0.04853589845703273
"('marry', 'actor')",0.4577355266534695
"('hold', 'parent')",0.03671435436303773
"('shake', 'hand')",0.04763405374674215
"('cover', 'girl')",0.09429589326584807
"('paint', 'fan')",0.05910209323242871
"('read', 'student')",0.6370781041275334
"('clear', 'girl')",0.1000400698287941
"('exercise', 'man')",0.8794817107102925
"('toss', 'woman')",0.03657640969890477
"('swirl', 'cloud')",1.0
"('hold', 'footballer')",0.010607363329971706
"('insert', 'hand')",1.0
"('attend', 'artist')",0.31202599998939057
"('string', 'hammock')",1.0
"('sell', 'man')",0.26870254257149695
"('ride', 'girl')",0.012608124800466677
"('put', 'doctor')",0.0458604323238001
"('hug', 'boy')",0.0060018332985138645
"('clap', 'person')",1.0
"('tackle', 'player')",1.0
"('wash', 'girl')",0.22922014693812198
"('line', 'team')",0.2637124180097427
"('place', 'woman')",0.3754066311472393
"('perform', 'actor')",0.050668458523957294
"('hold', 'golfer')",0.006080653718777279
"('smile', 'man')",-0.08366673708318907
"('clean', 'girl')",-0.022301503263623276
"('walk', 'wolf')",0.00442785025638323
"('run', 'brother')",0.011606246121013545
"('buy', 'person')",0.01652313157932574
"('shop', 'person')",0.4226035427686926
"('smile', 'actor')",0.17630277770370528
"('marry', 'person')",0.5422644733465305
"('sit', 'actor')",-0.00816002288327787
"('play', 'hand')",0.0038067599056222463
"('read', 'woman')",-0.028163550704140023
"('sail', 'fisherman')",0.02432654921615372
"('throw', 'man')",-0.03973388509882979
"('pick', 'woman')",0.0538908731571052
"('stroll', 'actor')",0.0980088508952457
"('wave', 'person')",0.289531825035365
"('move', 'person')",-0.021147311364002944
"('give', 'woman')",0.45065043916598324
"('punch', 'player')",0.3311194967091536
"('sell', 'woman')",0.6315468407521149
"('use', 'lady')",0.008451257221492328
"('stand', 'bird')",8.980839733944771e-05
"('hang', 'bicycle')",0.0860765463331829
"('chop', 'man')",0.2166942137876301
"('take', 'doctor')",0.025577656519477923
"('disembark', 'passenger')",1.0
"('write', 'boy')",0.027086270443093974
"('flutter', 'flag')",1.0
"('stare', 'woman')",0.060446515614921585
"('laugh', 'person')",-0.05145112297364468
"('show', 'artist')",0.03370188017411219
"('use', 'person')",-0.05629865414294741
"('lay', 'boy')",0.04415473748045999
"('enter', 'player')",0.0784537048441136
"('spin', 'man')",0.09324972158102567
"('splash', 'man')",-0.0022449984191984127
"('drive', 'fisherman')",0.07206973924958948
"('help', 'teacher')",0.6475717153441353
"('cut', 'hand')",0.09666757670007081
"('check', 'person')",-0.011197306600087293
"('wrestle', 'person')",1.0
"('leap', 'animal')",0.03209746403420074
"('sit', 'cub')",0.002120605256107277
"('saw', 'man')",0.10940093076371367
"('look', 'actor')",0.16386424406652614
"('show', 'man')",0.07661942129345067
"('deject', 'player')",1.0
"('hug', 'man')",-0.07961288520564103
"('help', 'person')",0.0851367962170618
"('dress', 'person')",-0.0021726292251874903
"('hang', 'flag')",0.2040912675590798
"('fix', 'man')",0.09495240018741703
"('show', 'model')",0.11994026011610696
"('kick', 'boy')",0.02727276737244592
"('talk', 'girl')",-0.01779187916593812
"('read', 'guy')",0.024565692311891273
"('pursue', 'person')",1.0
"('enjoy', 'couple')",0.0010749947148772975
"('show', 'boy')",-0.006838176506252898
"('rise', 'smoke')",0.018075471346961504
"('sit', 'hiker')",0.004499905651182793
"('lie', 'tree')",0.0017693623519983515
"('cross', 'actor')",0.0010444627462387916
"('lay', 'mother')",-0.005914063945740055
"('sit', 'camel')",0.0032244461174318843
"('walk', 'brother')",0.00442785025638323
"('pose', 'woman')",-0.018043589839820014
"('throw', 'goalkeeper')",0.07684936014247189
"('relax', 'man')",0.7662380488928152
"('write', 'person')",0.03449182467996334
"('praise', 'player')",1.0
"('sit', 'seal')",0.0023167792290354158
"('grow', 'tomato')",0.11701814577690248
"('dance', 'friend')",0.2777668512029711
"('cast', 'fisherman')",0.45871807393463593
"('work', 'man')",0.02118450722545352
"('drive', 'businessman')",0.06916287132086685
"('push', 'man')",0.05596928717481723
"('applaud', 'footballer')",0.10787770172313486
"('crash', 'person')",-0.010816237997134043
"('skate', 'player')",0.5025145933198464
"('cover', 'woman')",0.3464042652557743
"('pour', 'person')",-0.029888782256745208
"('bend', 'wind')",0.5798543652986281
"('light', 'sun')",0.5758373558902277
"('roll', 'dog')",0.09742542289357105
"('offer', 'hand')",1.0
"('walk', 'passenger')",-0.00023914007063219366
"('hold', 'team')",-0.0017145057506216506
"('study', 'person')",-0.02921073688463492
"('dance', 'couple')",0.13473524674234608
"('clear', 'player')",0.6122302566521607
"('raise', 'woman')",-0.046607651389596584
"('accept', 'artist')",0.09405501147791327
"('go', 'woman')",-0.056975989302396
"('flap', 'species')",1.0
"('lift', 'footballer')",0.3176817374110066
"('stand', 'tourist')",0.007653603719477032
"('shout', 'coach')",0.40922846465153745
"('run', 'friend')",-0.0006849650986299003
"('crawl', 'baby')",0.5499142646166162
"('laugh', 'woman')",0.12520518174937353
"('throw', 'bride')",0.011994167535933175
"('walk', 'kitten')",-0.002473503830466887
"('tie', 'hammock')",0.2505793673367691
"('shake', 'politician')",0.2205131953645909
"('crawl', 'species')",0.2516100487684142
"('fix', 'fisherman')",0.7572046610251112
"('cook', 'chef')",0.08792721576390489
"('stand', 'student')",0.0019526687160482965
"('sunbathe', 'woman')",0.23925001444468355
"('wade', 'boy')",0.03216001517605534
"('arrive', 'train')",0.02091473475007313
"('burn', 'car')",0.8504491668287723
"('spray', 'woman')",0.050314539530690816
"('react', 'athlete')",0.01773711254561391
"('write', 'hand')",0.6095924965049773
"('play', 'musician')",0.010809620515169899
"('pour', 'bartender')",0.2470302772355701
"('lay', 'deer')",0.01562314909664553
"('walk', 'actor')",-0.010074813980989207
"('flex', 'man')",1.0
"('float', 'yacht')",0.00972571292058084
"('lay', 'man')",-0.07020324183527563
"('loom', 'cloud')",1.0
"('lead', 'man')",0.08007140877990268
"('drive', 'couple')",0.025548084639867626
"('wear', 'actor')",0.27660743128104676
"('bathe', 'person')",1.0
"('salute', 'person')",-0.03226960711949453
"('lie', 'child')",-0.011712594996162753
"('raise', 'businessman')",0.23250362046990689
"('fly', 'boy')",0.009825666654744197
"('haul', 'player')",0.09045810817443435
"('drink', 'person')",0.3433178969929598
"('carve', 'woman')",0.628864717777201
"('race', 'car')",1.0
"('kiss', 'bride')",0.07745072167786364
"('chop', 'person')",0.18694061895866454
"('point', 'person')",-0.0498351917140413
"('smile', 'person')",-0.09023593127404872
"('catch', 'athlete')",0.001965562443519641
"('defend', 'player')",1.0268789347269627
"('leave', 'bride')",0.10406795347466308
"('plant', 'woman')",0.08351007295984997
"('fold', 'person')",0.17076544033812258
"('shake', 'actor')",0.1520147563355743
"('come', 'player')",0.07319939449851542
"('rest', 'bird')",0.06066396038773286
"('open', 'hand')",0.022323780919787522
"('step', 'person')",0.18137874245521604
"('shake', 'player')",-0.015613387853095953
"('cook', 'food')",0.4136446885559517
"('jump', 'animal')",-0.0015673339811889595
"('paint', 'flag')",0.42070959829393734
"('listen', 'player')",0.13026810566577435
"('cut', 'girl')",-0.037449782238864346
"('clear', 'woman')",-0.016312860596717653
"('rock', 'boat')",1.0
"('instruct', 'coach')",0.9890916298937448
"('hike', 'couple')",-0.005313663420703372
"('gallop', 'woman')",-0.0020174721459921144
"('warm', 'girl')",0.09931570467585035
"('place', 'politician')",0.5378294039896283
"('emerge', 'train')",1.0
"('check', 'girl')",0.05264111473092885
"('sit', 'lion')",0.004294852291775894
"('fall', 'water')",0.08471251567277148
"('yell', 'coach')",0.8809523666500326
"('get', 'businessman')",0.06454243107913189
"('line', 'golfer')",0.22252838865591323
"('use', 'doctor')",0.502021954569988
"('chop', 'chef')",0.5838238380961727
"('skate', 'athlete')",0.4731530891869889
"('rest', 'couple')",0.003912490550218503
"('pair', 'person')",1.0
"('stand', 'fisherman')",0.0020652478421918064
"('assist', 'teacher')",0.3949926152316897
"('lie', 'father')",-0.0045369447661859335
"('repair', 'man')",1.0
"('talk', 'businesswoman')",0.09408326033842503
"('fly', 'bird')",0.19824314917639488
"('hover', 'cloud')",0.8306260364394437
"('learn', 'student')",1.0
"('cascade', 'water')",1.0
"('stand', 'calf')",0.014451544033838153
"('throw', 'woman')",-0.037479051021559066
"('shake', 'species')",0.20411067787795736
"('raise', 'person')",-0.0779967455335534
"('dive', 'man')",0.12187653878840542
"('fly', 'cloud')",0.08818679408191299
"('spot', 'actor')",0.8203488431050491
"('move', 'star')",0.06525144141375813
"('shake', 'man')",-0.027485340382945863
"('walk', 'silhouette')",0.007233368042373027
"('laugh', 'bride')",0.9413686306205852
"('strike', 'athlete')",0.2501789605843082
"('switch', 'person')",1.0
"('show', 'actor')",0.1381209887167134
"('leave', 'person')",-0.034493757452216
"('walk', 'seagull')",0.003429917664465729
"('coach', 'person')",-0.0163543627797497
"('make', 'person')",0.07571438832618507
"('huddle', 'team')",0.768719041832969
"('dip', 'person')",1.0
"('dress', 'girl')",0.6024563093839402
"('wave', 'fan')",0.19577669833014516
"('push', 'doctor')",0.37334221638757664
"('speak', 'doctor')",0.19270130654220866
"('act', 'actor')",1.0
"('stand', 'lamb')",0.013164554585630798
"('don', 'person')",1.0
"('reach', 'athlete')",0.18270000089291075
"('kick', 'man')",-0.03749530053451384
"('count', 'hand')",0.8312479856262013
"('lie', 'cow')",0.03724540496286146
"('play', 'elephant')",0.02529151224246173
"('wash', 'water')",0.08059025820909765
"('brew', 'witch')",1.0
"('talk', 'lady')",0.11541456335405466
"('stand', 'actor')",-0.011596623469193632
"('speak', 'athlete')",0.04351270672395743
"('climb', 'girl')",0.2825043936330284
"('arrive', 'ship')",0.013829347512466655
"('read', 'person')",-0.013790177579440621
"('use', 'boy')",0.1015141617761281
"('flip', 'player')",0.2240281672672122
"('push', 'father')",0.060875432527174166
"('wave', 'girl')",0.0723815274065921
"('throw', 'boy')",-0.003976171437171918
"('move', 'athlete')",0.017814808372646786
"('fall', 'surfer')",0.11634973892552312
"('lock', 'bicycle')",1.0
"('reach', 'man')",-0.042797849443547926
"('stand', 'cup')",0.010838658025378615
"('pull', 'fisherman')",0.28088152857975085
"('warm', 'man')",-0.023071718668588065
"('sleep', 'student')",0.39973652458460457
"('make', 'spider')",0.3698193640069627
"('have', 'person')",1.0
"('punch', 'goalkeeper')",0.6688805032908465
"('fire', 'player')",1.0
"('nestle', 'person')",1.0
"('fall', 'player')",0.02218792931924621
"('smell', 'girl')",0.2539898530681381
"('attend', 'musician')",0.034146779883958873
"('rush', 'player')",0.23577038115125137
"('pose', 'artist')",0.07192620254241545
"('kiss', 'groom')",0.12998848861671497
"('display', 'tree')",0.31668196058212644
"('lie', 'cub')",0.0088324478974789
"('kiss', 'woman')",-0.034430112549441255
"('talk', 'coach')",0.2622264714985878
"('fly', 'balloon')",0.10992569347153046
"('put', 'man')",-0.036983762790430565
"('get', 'passenger')",0.06859049320666237
"('pass', 'road')",0.005743942306888119
"('fly', 'duck')",0.10224592337247028
"('grab', 'player')",0.39205976529000547
"('lay', 'child')",-0.00988905974328331
"('stop', 'person')",0.03972990082821543
"('call', 'person')",0.9595273883516042
"('lean', 'boy')",0.0028327562924659886
"('splash', 'woman')",0.014985652234735665
"('drop', 'player')",0.012243810285719657
"('wash', 'boy')",0.16568018455541894
"('gather', 'athlete')",0.09938151562627016
"('walk', 'farmer')",0.00442785025638323
"('park', 'car')",0.43721841351086327
"('walk', 'team')",-0.007622772061960765
"('greet', 'politician')",0.15578551224956141
"('wash', 'wave')",0.06869728049275656
"('congratulate', 'team')",0.03286175061413768
"('cover', 'person')",-0.039428734366360754
"('fly', 'child')",-0.0028594353432852162
"('pose', 'model')",0.07270679970471061
"('splash', 'wave')",0.06802511135085526
"('turn', 'woman')",0.18633567640997067
"('plough', 'tractor')",0.410903055941449
"('coat', 'snow')",1.0
"('cut', 'tree')",0.23819293665871555
"('arrange', 'woman')",1.0
"('lift', 'player')",0.05531444737359127
"('give', 'man')",0.5493495608340166
"('stand', 'team')",-0.005669406690598211
"('chip', 'golfer')",0.30394482483078666
"('make', 'man')",-0.07826002423773522
"('grow', 'tree')",0.4164117944504096
"('stand', 'species')",-0.006362576431194402
"('present', 'model')",0.5793492416825636
"('read', 'girl')",-0.005225887420519642
"('work', 'player')",0.042105249669023494
"('leave', 'ferry')",0.12361295977620437
"('bow', 'person')",1.0
"('stare', 'man')",0.16183927257466246
"('fly', 'seagull')",0.1184979289513418
"('substitute', 'player')",1.0
"('study', 'girl')",0.2733115080720793
"('prepare', 'fisherman')",0.1137947965295525
"('drink', 'girl')",0.6566821030070402
"('splash', 'elephant')",0.3258462765047309
"('pose', 'teacher')",0.04802740313757127
"('knock', 'boxer')",0.4422119237731976
"('sit', 'friend')",-0.0013272464381693428
"('reveal', 'model')",1.0
"('approach', 'ship')",0.0540592602372845
"('wash', 'child')",0.04463935488738576
"('rest', 'boat')",0.060047614340444
"('picture', 'actor')",0.41769226342843635
"('walk', 'baby')",-0.0020790203711028785
"('link', 'bridge')",1.0
"('drive', 'motorcycle')",0.19926382005946072
"('stun', 'artist')",0.5171140997620517
"('sit', 'team')",-0.003147360740688619
"('walk', 'cub')",0.007233368042373027
"('rub', 'person')",1.0
"('play', 'parent')",0.030509204515329298
"('teach', 'teacher')",0.25359316180868996
"('argue', 'coach')",0.1420639179441666
"('sit', 'surfer')",0.0003646962652678976
"('watch', 'player')",0.620289409258383
"('drive', 'boy')",0.008875903120686252
"('fit', 'hand')",1.0
"('stay', 'woman')",1.0
"('toast', 'person')",1.0
"('carve', 'sculpture')",0.371135282222799
"('attend', 'politician')",0.021124121730646747
"('sit', 'pilot')",0.00429926148990918
"('talk', 'player')",-0.025068182394885584
"('fight', 'athlete')",0.08163922379875858
"('play', 'brother')",0.005910497257884296
"('perform', 'couple')",-0.0033058418885736508
"('enter', 'boat')",0.12196498680241098
"('run', 'family')",-0.0015665619696177766
"('fight', 'crew')",0.0882877232009148
"('huddle', 'player')",0.231280958167031
"('walk', 'umbrella')",0.008618425618211412
"('play', 'father')",-6.470324152279255e-05
"('cut', 'person')",-0.06509528206031583
"('turn', 'girl')",0.015354262830567985
"('bring', 'athlete')",0.24332274386654415
"('stretch', 'species')",0.024349154234871467
"('kick', 'goalkeeper')",0.08182421406906523
"('connect', 'bridge')",0.6901765275744465
"('see', 'woman')",-0.05317649495386744
"('head', 'defender')",0.28304666747963764
"('go', 'baby')",0.006550236477271152
"('be', 'dog')",0.014230728095880973
"('laugh', 'girl')",-0.017653415256264494
"('scramble', 'player')",0.9569091985168166
"('lie', 'patient')",0.003682458135358004
"('float', 'umbrella')",0.04506535600227654
"('leave', 'ship')",0.17071175509378367
"('beg', 'man')",0.6768525352589541
"('lay', 'kid')",0.014206166219850123
"('direct', 'coach')",0.0968958776782795
"('fix', 'woman')",0.14784293878747173
"('gather', 'footballer')",0.030675306870814326
"('ride', 'fisherman')",0.12439040042676952
"('read', 'teacher')",0.2915041795113873
"('walk', 'road')",0.004067795734906403
"('stop', 'winner')",0.1349894498035674
"('abandon', 'person')",1.0
"('enter', 'ship')",0.03812720747135369
"('kiss', 'father')",0.04798596503718967
"('charge', 'car')",0.9884771603816285
"('lean', 'actor')",0.021383789306087586
"('navigate', 'yacht')",0.21329017053820745
"('lift', 'person')",-0.020912133149937555
"('roam', 'horse')",1.0
"('sway', 'tree')",0.495786102974064
"('play', 'actor')",-0.0037532304730518574
"('decorate', 'person')",-0.011831368943145081
"('pull', 'firefighter')",0.18788434202883003
"('track', 'person')",1.0
"('dress', 'man')",0.47237139270045814
"('splash', 'girl')",0.05569779166220515
"('fall', 'tree')",0.6326732496740382
"('keep', 'person')",0.15137477469228694
"('pass', 'footballer')",0.004546020576033495
"('swing', 'person')",0.32443676694102036
"('block', 'person')",0.006824416803199071
"('look', 'puppy')",-0.006926712139918119
"('receive', 'actor')",0.33642222977211916
"('grow', 'flower')",0.0520514743063012
"('dock', 'ship')",0.35355641273227156
"('follow', 'fan')",0.3087412349115774
"('intercept', 'person')",0.710414847951133
"('plant', 'child')",0.4725315105435391
"('lean', 'horse')",0.018469736836157186
"('appear', 'actor')",0.41257617428633725
"('attend', 'nurse')",0.012540549387406808
"('embrace', 'player')",-0.007485160092264211
"('stun', 'actor')",0.4860467842222184
"('relax', 'woman')",0.12176096687606272
"('perch', 'bird')",0.404361751073109
"('hold', 'bride')",-0.004657211710387674
"('haul', 'fisherman')",0.6419454412853945
"('collect', 'woman')",-0.020128528127967216
"('build', 'child')",0.9253939117361752
"('stop', 'player')",0.09924111598882274
"('make', 'woman')",0.06556868600047472
"('approach', 'boat')",0.09893638502618661
"('wave', 'flag')",0.4189019372224855
"('decorate', 'man')",-0.055004638836108004
"('rotate', 'person')",1.0
"('read', 'father')",0.005162172207577412
"('climb', 'couple')",-0.001009238800353496
"('pull', 'boat')",0.38208018022064344
"('help', 'nurse')",0.13396293530409104
"('play', 'toddler')",0.007390227014268931
"('kick', 'footballer')",0.09302496054128388
"('roll', 'cloud')",0.18866322191104162
"('lay', 'family')",0.028660857397619862
"('fight', 'footballer')",0.11905522376640316
"('pull', 'woman')",-0.05093449410649299
"('pump', 'woman')",1.0
"('warm', 'team')",0.4650915073412773
"('carry', 'student')",0.0066880993345470145
"('carry', 'dog')",-0.010471369657115249
"('dance', 'actor')",-0.003124890535482594
"('lie', 'species')",-0.002259534578048837
"('react', 'coach')",0.25403076807635
"('float', 'balloon')",0.00972571292058084
"('visit', 'doctor')",0.15993500365046523
"('arrive', 'boat')",0.011829603323484227
"('smile', 'boy')",0.02666531163264124
"('leave', 'actor')",0.025505437516297972
"('receive', 'person')",0.14456942598128011
"('bear', 'man')",1.0
"('stare', 'boy')",0.4090890972999997
"('pick', 'person')",-0.0019351088204791875
"('hold', 'groom')",0.02305154006511249
"('evade', 'person')",0.49859020693875394
"('use', 'girl')",-0.041035452104436196
"('walk', 'surfer')",0.001465493121984326
"('grow', 'species')",0.05583930116774005
"('hang', 'art')",0.013372624521972335
"('drive', 'truck')",0.09214817679030797
"('speak', 'woman')",-0.06743143257647133
"('block', 'winner')",0.12121993632972697
"('drive', 'car')",0.1641292341343462
"('sit', 'eye')",0.001074815372477295
"('throw', 'fisherman')",0.010263769105467113
"('pet', 'girl')",0.12846550358959646
"('illuminate', 'light')",1.0
"('vie', 'athlete')",0.00820264153912839
"('stand', 'teacher')",0.00018260441277304548
"('congratulate', 'coach')",0.3962164037791291
"('practice', 'woman')",0.01659115558706456
"('walk', 'duck')",-0.0004715775421291748
"('hold', 'bridesmaid')",0.011433220243567972
"('stare', 'dog')",0.24017735427618672
"('rest', 'species')",-0.0014864292019243234
"('take', 'student')",0.020843273702160273
"('drive', 'businesswoman')",0.0898187200844695
"('hold', 'politician')",0.0008986221721742758
"('raise', 'actor')",0.06432163697974941
"('shine', 'star')",0.3643179784391304
"('scratch', 'man')",1.0
"('sleep', 'boy')",0.012544619280987308
"('perform', 'player')",-0.010153467198402849
"('carry', 'bride')",-0.0036072216572680072
"('bend', 'tree')",0.4201456347013718
"('serve', 'woman')",-0.04288870752337415
"('perform', 'girl')",-0.00431364755155005
"('tie', 'horse')",0.24557609179646403
"('plant', 'person')",0.16131584778825842
"('shave', 'man')",1.0
"('stand', 'coach')",-0.004963445187540881
"('present', 'athlete')",0.13045204299610186
"('cover', 'cloud')",0.5684325277136829
"('collaborate', 'student')",1.0
"('peer', 'person')",0.0634447683156672
"('defend', 'person')",-0.026878934726962553
"('perch', 'vulture')",0.0893338614682467
"('grow', 'grape')",0.17881914101051086
"('wow', 'actor')",0.6830436523950822
"('throw', 'coach')",0.003998682592133906
"('splash', 'boy')",0.050217116911846965
"('enter', 'surfer')",0.17341932079898437
"('feed', 'boy')",0.06193546113051603
"('protect', 'player')",1.0
"('drive', 'actor')",0.05340454921574236
"('embrace', 'girl')",-0.0220590519616042
"('cover', 'tree')",0.07618671957364417
"('bob', 'boat')",1.0
"('draw', 'boat')",0.40341500031924726
"('count', 'man')",0.18923786727091244
"('block', 'vehicle')",0.12457307832700687
"('spot', 'person')",-0.016076986007128508
"('speak', 'politician')",0.18001400700268158
"('gallop', 'girl')",0.07800041882833027
"('pace', 'coach')",1.0
"('block', 'tree')",0.24817949067596126
"('accept', 'comedian')",0.3111219888039314
"('fly', 'beach')",0.10490310568167005
"('paddle', 'fisherman')",0.4568942066943774
"('grow', 'person')",-0.006999434423021572
"('taste', 'man')",1.0
"('yell', 'player')",0.11904763334996739
"('run', 'dress')",0.006787736462896001
"('react', 'fan')",0.2908921900799869
"('chase', 'player')",0.5824577144740845
"('use', 'businessman')",0.026050906921441335
"('show', 'hand')",0.05643909598568813
"('flood', 'person')",1.0
"('fumble', 'person')",0.12071365970745823
"('count', 'woman')",-0.020485852897113778
